Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Estonia,EST,Population density (people per sq. km of land area),EN.POP.DNST,..,28.90014154,29.29046945,29.6970276,30.12705827,30.53941967,30.87041755,31.11455532,31.4039632,31.73505544,32.08483133,32.48301486,32.85015334,33.16704411,33.45527247,33.71908469,33.96027365,34.21115829,34.44652041,34.63866478,34.84828969,35.09473933,35.34828969,35.59200283,35.82488795,36.06466148,36.33380514,36.61762208,36.84595423,36.99294645,37.01755131,36.83213022,36.1663364,35.24718094,34.50139184,33.89087049,33.39452701,33.01568766,32.70007077,32.79650861,32.95553197,32.7462845,32.53951404,32.33592828,32.14319415,31.95977825,31.77188016,31.62727058,31.5425808,31.48183534,31.41012031,31.31490918,31.20301958,30.31969174,30.24028065,30.26011042,30.2689211,30.30559006,30.38610536
Estonia,EST,"Population, total",SP.POP.TOTL,1211537,1225077,1241623,1258857,1277086,1294566,1308597,1318946,1331214,1345249,1360076,1376955,1392518,1405951,1418169,1429352,1439576,1450211,1460188,1468333,1477219,1487666,1498414,1508745,1518617,1528781,1540190,1552221,1561900,1568131,1569174,1561314,1533091,1494128,1462514,1436634,1415594,1399535,1386156,1390244,1396985,1388115,1379350,1370720,1362550,1354775,1346810,1340680,1337090,1334515,1331475,1327439,1322696,1317997,1314545,1315407,1315790,1317384,1320884
Eswatini,SWZ,Population density (people per sq. km of land area),EN.POP.DNST,..,19.9619186,20.35790698,20.7727907,21.22802326,21.73947674,22.31546512,22.95098837,23.63406977,24.34575581,25.07284884,25.81261628,26.57203488,27.3580814,28.1830814,29.05598837,29.97668605,30.94534884,31.96488372,33.04156977,34.1777907,35.37093023,36.6169186,37.91366279,39.2580814,40.64418605,42.06947674,43.52511628,44.98651163,46.42482558,47.81511628,49.14337209,50.40656977,51.61081395,52.76860465,53.88610465,54.97139535,56.01313953,56.97197674,57.79697674,58.45552326,58.93075581,59.24761628,59.46523256,59.6677907,59.91738372,60.23790698,60.61930233,61.04331395,61.48063953,61.90912791,62.32744186,62.74930233,63.18831395,63.66401163,64.18860465,64.76651163,65.39261628,66.05761628
Eswatini,SWZ,"Population, total",SP.POP.TOTL,336583,343345,350156,357292,365122,373919,383826,394757,406506,418747,431253,443977,457039,470559,484749,499763,515599,532260,549796,568315,587858,608380,629811,652115,675239,699080,723595,748632,773768,798507,822420,845266,866993,887706,907620,926841,945508,963426,979918,994108,1005435,1013609,1019059,1022802,1026286,1030579,1036092,1042652,1049945,1057467,1064837,1072032,1079288,1086839,1095021,1104044,1113984,1124753,1136191
Ethiopia,ETH,Population density (people per sq. km of land area),EN.POP.DNST,..,22.671191,23.221389,23.79843,24.397022,25.013626,25.641044,26.280132,26.94439,27.652709,28.415077,29.248643,30.140804,31.036662,31.861352,32.566854,33.128149,33.577242,33.993301,34.487799,35.141712,35.984528,36.995248,38.142674,39.374348,40.652141,41.965693,43.329231,44.757203,46.272299,47.887865,49.609969,51.423585,53.295566,55.180998,57.047908,58.88353,60.697443,62.507724,64.343013,66.224804,68.159423,70.142091,72.170584,74.239505,76.346311,78.489206,80.674348,82.916235,85.233913,87.639964,90.139927,92.726971,95.385785,98.094253,100.835458,103.603501,106.400024,109.224559
Ethiopia,ETH,"Population, total",SP.POP.TOTL,22151278,22671191,23221389,23798430,24397022,25013626,25641044,26280132,26944390,27652709,28415077,29248643,30140804,31036662,31861352,32566854,33128149,33577242,33993301,34487799,35141712,35984528,36995248,38142674,39374348,40652141,41965693,43329231,44757203,46272299,47887865,49609969,51423585,53295566,55180998,57047908,58883530,60697443,62507724,64343013,66224804,68159423,70142091,72170584,74239505,76346311,78489206,80674348,82916235,85233913,87639964,90139927,92726971,95385785,98094253,100835458,103603501,106400024,109224559
Faroe Islands,FRO,Population density (people per sq. km of land area),EN.POP.DNST,..,25.1260734,25.44699029,25.76575819,26.07879542,26.39469799,26.70343723,27.00931114,27.30945439,27.62893862,27.94340852,28.26504174,28.59956895,28.93051449,29.26217637,29.58380959,29.88681818,30.1819471,30.47134537,30.75644565,31.04369492,31.32163187,31.59598716,31.86819345,32.15687538,32.47134529,32.82091547,33.20128795,33.54584381,33.78653147,33.86389537,33.75358019,33.48065756,33.14183236,32.8481361,32.68266333,32.6755,32.80515616,33.02005586,33.26360886,33.47779223,33.66547131,33.83452574,33.97707588,34.09741971,34.18481226,34.23495552,34.25859449,34.25501283,34.24641684,34.25071483,34.25716183,34.27148847,34.30658876,34.35529936,34.4204856,34.50787815,34.62105866,34.73996983
Faroe Islands,FRO,"Population, total",SP.POP.TOTL,34615,35076,35524,35969,36406,36847,37278,37705,38124,38570,39009,39458,39925,40387,40850,41299,41722,42134,42538,42936,43337,43725,44108,44488,44891,45330,45818,46349,46830,47166,47274,47120,46739,46266,45856,45625,45615,45796,46096,46436,46735,46997,47233,47432,47600,47722,47792,47825,47820,47808,47814,47823,47843,47892,47960,48051,48173,48331,48497
Fiji,FJI,Population density (people per sq. km of land area),EN.POP.DNST,..,22.29058566,23.07963875,23.88029557,24.66020799,25.39507389,26.0757526,26.70941434,27.30925014,27.8984127,28.49272031,29.09879584,29.71231527,30.33048714,30.94772852,31.56135742,32.15966065,32.74745484,33.35429666,34.02216749,34.77323481,35.63333333,36.57799672,37.52036125,38.34061303,38.95867542,39.33437329,39.50645868,39.56923919,39.66031746,39.87810619,40.25183361,40.74816639,41.32255063,41.90525452,42.44252874,42.93300493,43.39003831,43.79622332,44.13262178,44.39003831,44.54980843,44.62271483,44.66754242,44.76518883,44.97011494,45.31308155,45.76847291,46.27044335,46.72342638,47.06174056,47.26048166,47.34915161,47.37865353,47.42490421,47.5438971,47.75035577,48.02731253,48.35703339
Fiji,FJI,"Population, total",SP.POP.TOTL,393481,407249,421665,436293,450542,463968,476404,487981,498940,509704,520562,531635,542844,554138,565415,576626,587557,598296,609383,621585,635307,651021,668280,685497,700483,711775,718639,721783,722930,724594,728573,735401,744469,754963,765609,775425,784386,792736,800157,806303,811006,813925,815257,816076,817860,821604,827870,836190,845361,853637,859818,863449,865069,865608,866453,868627,872399,877459,883483
Finland,FIN,Population density (people per sq. km of land area),EN.POP.DNST,..,14.64593388,14.74586493,14.85048426,14.93333005,14.98319708,15.0394596,15.12112676,15.18916905,15.1803572,15.12297515,15.14207295,15.23246659,15.31921928,15.39963229,15.4681375,15.51483634,15.55829804,15.60303359,15.64296267,15.69170032,15.75877081,15.84731278,15.9420434,16.02745658,16.09444171,16.14680062,16.19266227,16.23980104,16.29853574,16.37096096,16.46061919,16.55337339,16.63366164,16.70551561,16.76939492,16.82449522,16.87460192,16.91945894,16.95877737,16.99402147,17.03275879,17.07409304,17.11485604,17.16462129,17.22346761,17.31698399,17.39195633,17.48403751,17.56785456,17.64841066,17.73099477,17.81556155,17.89783145,17.97200303,18.03011089,18.08200783,18.1244908,18.15685565
Finland,FIN,"Population, total",SP.POP.TOTL,4429634,4461005,4491443,4523309,4548543,4563732,4580869,4605744,4626469,4623785,4606307,4612124,4639657,4666081,4690574,4711440,4725664,4738902,4752528,4764690,4779535,4799964,4826933,4855787,4881803,4902206,4918154,4932123,4946481,4964371,4986431,5013740,5041992,5066447,5088333,5107790,5124573,5139835,5153498,5165474,5176209,5188008,5200598,5213014,5228172,5246096,5266268,5288720,5313399,5338871,5363352,5388272,5413971,5438972,5461512,5479531,5495303,5508214,5518050
France,FRA,Population density (people per sq. km of land area),EN.POP.DNST,..,86.27369422,87.48694337,88.72466445,89.90805418,90.98086181,91.91633623,92.7299952,93.45997841,94.16551526,94.88853676,95.64388677,96.41419755,97.17135922,97.87355583,98.49294598,99.02006416,99.47239318,99.88174839,100.2931454,100.7395007,101.2303438,101.7574711,102.3141839,102.8874408,103.4664212,104.0534317,104.6497799,105.2422966,105.8141125,106.3537461,106.9447506,107.477848,107.9445515,108.3471039,108.7392155,109.1249243,109.5116375,109.9160399,110.4829669,111.2420962,112.0546543,112.8725213,113.613134,114.5154765,115.3840639,116.1913406,116.9124418,117.5676412,118.1740731,118.75934,119.3351212,119.9141093,120.5330001,121.1126895,121.6190587,122.1055871,122.1154053,122.3383957
France,FRA,"Population, total",SP.POP.TOTL,46621669,47240543,47904877,48582611,49230595,49818028,50330262,50775794,51175508,51561836,51957738,52371342,52793138,53207734,53592233,53931390,54220022,54467702,54691851,54917118,55161527,55430296,55718933,56023770,56337666,56654696,56976123,57302663,57627105,57940212,58235697,58559311,58851217,59106768,59327192,59541899,59753100,59964851,60186288,60496718,60912500,61357430,61805267,62244886,62704895,63179351,63621381,64016225,64374984,64707040,65027507,65342780,65659809,65998687,66316100,66593366,66859768,66865144,66987244
French Polynesia,PYF,Population density (people per sq. km of land area),EN.POP.DNST,..,22.05081967,22.85655738,23.72868852,24.62814208,25.5295082,26.42513661,27.32103825,28.23551913,29.18579235,30.18989071,31.25191257,32.36065574,33.50901639,34.67868852,35.85601093,37.0352459,38.2215847,39.41994536,40.63961749,41.88551913,43.15655738,44.44945355,45.75163934,47.06256831,48.36803279,49.67677596,50.97923497,52.25846995,53.47704918,54.61885246,55.66284153,56.62431694,57.55245902,58.52377049,59.58224044,60.74371585,61.9852459,63.2704918,64.54125683,65.76120219,66.92103825,68.02513661,69.04453552,69.9431694,70.70491803,71.31420765,71.78169399,72.14781421,72.47377049,72.80191257,73.14153005,73.49672131,73.86010929,74.2363388,74.62404372,75.0204918,75.43797814,75.86857923
French Polynesia,PYF,"Population, total",SP.POP.TOTL,78076,80706,83655,86847,90139,93438,96716,99995,103342,106820,110495,114382,118440,122643,126924,131233,135549,139891,144277,148741,153301,157953,162685,167451,172249,177027,181817,186584,191266,195726,199905,203726,207245,210642,214197,218071,222322,226866,231570,236221,240686,244931,248972,252703,255992,258780,261010,262721,264061,265254,266455,267698,268998,270328,271705,273124,274575,276103,277679
Gabon,GAB,Population density (people per sq. km of land area),EN.POP.DNST,..,1.962972018,1.984270579,2.00869329,2.037082315,2.069938293,2.107781271,2.150265844,2.195699926,2.24180541,2.287088136,2.330938798,2.373982225,2.41751077,2.463391159,2.513043816,2.566856832,2.62450033,2.685904451,2.750758722,2.818830287,2.890115264,2.964761129,3.04288819,3.124597353,3.209950712,3.298979315,3.391419257,3.48689797,3.58486048,3.68489929,3.786948422,3.890941902,3.996499398,4.103135794,4.210602709,4.319303761,4.429456281,4.540928319,4.653440447,4.767182831,4.882225327,4.999864167,5.122649125,5.253987659,5.396627469,5.550324058,5.714964878,5.893351962,6.088904413,6.303178484,6.537955525,6.790398572,7.051930764,7.310901541,7.558838825,7.792420538,8.013439671,8.224764233
Gabon,GAB,"Population, total",SP.POP.TOTL,500928,505799,511287,517580,524895,533361,543112,554059,565766,577646,589314,600613,611704,622920,634742,647536,661402,676255,692077,708788,726328,744696,763930,784061,805115,827108,850048,873867,898469,923711,949488,975783,1002579,1029778,1057255,1084946,1112955,1141338,1170061,1199052,1228360,1258003,1288315,1319953,1353795,1390549,1430152,1472575,1518540,1568928,1624140,1684635,1749682,1817071,1883800,1947686,2007873,2064823,2119275
"Gambia, The",GMB,Population density (people per sq. km of land area),EN.POP.DNST,..,36.80286561,37.53893281,38.30444664,39.13152174,40.04535573,41.05513834,42.15701581,43.34021739,44.58774704,45.89031621,47.24466403,48.65869565,50.14150198,51.70464427,53.3576087,55.11907115,56.99179842,58.94624506,60.94545455,62.96897233,64.97816206,67.00721344,69.18962451,71.70889328,74.68250988,78.17658103,82.11689723,86.30869565,90.4777668,94.42618577,98.09021739,101.5291502,104.8282609,108.1237154,111.5192688,115.0287549,118.6290514,122.3443676,126.198913,130.2078063,134.394664,138.7609684,143.2732213,147.8781621,152.5435771,157.2574111,162.0403162,166.9253953,171.9643281,177.1932806,182.6232213,188.2421937,194.0425889,200.0041502,206.1126482,212.3655138,218.7642292,225.3065217
"Gambia, The",GMB,"Population, total",SP.POP.TOTL,365047,372445,379894,387641,396011,405259,415478,426629,438603,451228,464410,478116,492426,507432,523251,539979,557805,576757,596536,616768,637246,657579,678113,700199,725694,755787,791147,831023,873444,915635,955593,992673,1027475,1060862,1094212,1128575,1164091,1200526,1238125,1277133,1317703,1360074,1404261,1449925,1496527,1543741,1591445,1639848,1689285,1740279,1793196,1848147,1905011,1963711,2024042,2085860,2149139,2213894,2280102
Georgia,GEO,Population density (people per sq. km of land area),EN.POP.DNST,..,64.79582911,65.78781623,66.76405752,67.71230624,68.6098184,69.3988593,70.08292802,70.7215088,71.38633262,72.07914903,72.8331992,73.57325309,74.22408062,74.87140908,75.42601211,75.97186746,76.49147976,76.93936107,77.50796039,78.16403653,78.80786592,79.47793835,80.17950243,80.86707023,81.57913153,82.30693866,82.98925785,83.81503901,84.0354806,84.01273662,84.60582946,85.26365513,85.92148081,84.60890864,81.48854054,78.58390776,76.10331012,74.24344799,72.73158613,71.33088981,70.23291578,69.60556702,69.13705868,68.71024179,68.27511459,67.88808216,67.53486826,67.33001505,66.73464782,66.24960635,65.72030162,65.23800693,65.04195388,65.07250079,65.17505861,65.21405578,65.22278596,65.27520207
Georgia,GEO,"Population, total",SP.POP.TOTL,3645600,3703600,3760300,3816100,3870300,3921600,3966700,4005800,4042300,4080300,4119900,4163000,4205300,4242500,4279500,4311200,4342400,4372100,4397700,4430200,4467700,4504500,4542800,4582900,4622200,4662900,4704500,4743500,4790700,4803300,4802000,4835900,4873500,4911100,4836076,4657722,4491699,4349913,4243607,4157192,4077131,4014373,3978515,3951736,3927340,3902469,3880347,3860158,3848449,3814419,3786695,3756441,3728874,3717668,3719414,3725276,3727505,3728004,3731000
Germany,DEU,Population density (people per sq. km of land area),EN.POP.DNST,..,210.1728067,212.0292842,214.0015267,215.7314954,217.5799702,219.4034056,220.4088334,221.3912124,223.153788,223.8973706,224.3085441,225.3843898,226.0953398,226.1834646,225.341718,224.3775957,223.8702317,223.675479,223.774382,224.2390399,224.5808352,224.3673302,223.7799158,223.0077192,222.509876,222.6117377,222.9539713,223.8267092,225.5643543,227.5170538,229.1808094,230.9300203,232.4597932,233.2741772,233.9674907,234.6524707,235.0229795,235.0787777,235.2577311,235.5968133,236.0273001,236.4515708,236.6164273,236.5921954,236.4646806,236.2251979,235.9433619,235.5221782,234.9396374,234.6069082,230.3046333,230.7506255,231.1557126,232.1080539,234.1536686,235.7129294,236.5954946,237.3709698
Germany,DEU,"Population, total",SP.POP.TOTL,72814900,73377632,74025784,74714353,75318337,75963695,76600311,76951336,77294314,77909682,78169289,78312842,78688452,78936666,78967433,78673554,78336950,78159814,78091820,78126350,78288576,78407907,78333366,78128282,77858685,77684873,77720436,77839920,78144619,78751283,79433029,80013896,80624598,81156363,81438348,81678051,81914831,82034771,82047195,82100243,82211508,82349925,82488495,82534176,82516260,82469422,82376451,82266372,82110097,81902307,81776930,80274983,80425823,80645605,80982500,81686611,82348669,82657002,82927922
Ghana,GHA,Population density (people per sq. km of land area),EN.POP.DNST,..,30.09710381,31.08012218,32.08278105,33.06878791,34.01368111,34.90116903,35.74230025,36.57277841,37.44403182,38.39103015,39.43589699,40.56267469,41.72258065,42.84567109,43.88655182,44.82361343,45.68626176,46.54241452,47.48753626,48.58976883,49.87381999,51.31767162,52.88553661,54.52078755,56.18182737,57.85724268,59.55885119,61.294902,63.08082095,64.92606575,66.83381823,68.79377692,70.78652105,72.78576954,74.77391667,76.7447306,78.7069746,80.67661071,82.67715127,84.72732706,86.82837303,88.97943658,91.19407137,93.48827898,95.8716797,98.35217984,100.9226773,103.5590446,106.2272128,108.9022545,111.5747121,114.2500176,116.9361079,119.646972,122.3925683,125.1733585,127.9839633,130.8214292
Ghana,GHA,"Population, total",SP.POP.TOTL,6635230,6848295,7071971,7300116,7524472,7739473,7941412,8132803,8321770,8520015,8735495,8973244,9229631,9493556,9749104,9985946,10199165,10395452,10590261,10805314,11056116,11348289,11676823,12033575,12405660,12783613,13164837,13552021,13947042,14353410,14773277,15207367,15653336,16106765,16561674,17014057,17462496,17908985,18357156,18812359,19278856,19756928,20246381,20750299,21272323,21814642,22379055,22963946,23563825,24170940,24779619,25387710,25996449,26607642,27224472,27849205,28481946,29121471,29767108
Gibraltar,GIB,Population density (people per sq. km of land area),EN.POP.DNST,..,2381.3,2431.3,2488.9,2547.9,2607.3,2663.3,2717.3,2768.5,2816.6,2860.6,2900.6,2935.8,2965,2988.6,3006.7,3018,3023.4,3023.2,3016.9,3006.5,2990.2,2969.1,2948.2,2928.3,2915.4,2909.4,2911.5,2915.9,2918.7,2914.7,2902.2,2884,2867.5,2860.2,2869.2,2897.1,2940.8,2994.7,3052.9,3107.7,3160.2,3210.2,3255.5,3292.8,3321.9,3341.7,3351.7,3355.9,3356.5,3358.5,3361.2,3364.6,3369.2,3372.5,3373.6,3373.7,3372.8,3371.8
Gibraltar,GIB,"Population, total",SP.POP.TOTL,23420,23813,24313,24889,25479,26073,26633,27173,27685,28166,28606,29006,29358,29650,29886,30067,30180,30234,30232,30169,30065,29902,29691,29482,29283,29154,29094,29115,29159,29187,29147,29022,28840,28675,28602,28692,28971,29408,29947,30529,31077,31602,32102,32555,32928,33219,33417,33517,33559,33565,33585,33612,33646,33692,33725,33736,33737,33728,33718
Greece,GRC,Population density (people per sq. km of land area),EN.POP.DNST,..,65.15166796,65.54098526,65.78452289,66.02349884,66.33307215,66.82429015,67.37073701,67.81043445,68.05868115,68.21416602,68.51075252,68.95754849,69.27141971,69.52693561,70.18262995,71.28122576,72.21473235,73.15716835,74.0749263,74.80608999,75.47982933,75.94657099,76.38965865,76.77114818,77.06982157,77.32515904,77.58413499,77.86643134,78.27384019,79.10622188,80.06149728,80.67541505,81.15139643,81.55874321,81.94067494,82.30256012,82.70953452,83.16919317,83.48873545,83.83093871,84.2678976,84.5773623,84.77944143,84.98945694,85.23905353,85.49543832,85.71352211,85.94135764,86.16770365,86.27882855,86.1512723,85.68666408,85.06757952,84.50281614,83.94788984,83.5994647,83.43428239,83.22473235
